AGE,SCHOOL TYPE,GENDER,CASTE,FAMILY INCOME,OCCUPATION,MARRIED(YES/NO),ACADEMIC MARKS,NO OF SIBLINGS,WORK(YES/NO),CLASS,LOCATION,DROPOUT
17,GOVT,F,GEN,300000,BUSINESS,YES,73,4,NO,11,RURAL,N
12,GOVT,M,OBC,61584,FARMER,NO,65,4,YES,5,RURAL,Y
10,GOVT,F,GEN,99384,LABOUR,NO,64,4,YES,3,RURAL,Y
15,PVT,F,GEN,205453,BUSINESS,NO,83,1,NO,8,URBAN,N
17,PVT,F,GEN,268418,ACCOUNTANT,NO,81,2,NO,10,RURAL,N
14,PVT,F,GEN,300000,ACCOUNTANT,NO,89,1,NO,10,URBAN,N
17,PVT,F,GEN,225504,TEACHER,YES,88,4,NO,10,URBAN,N
13,GOVT,M,SC,59000,LABOUR,YES,69,5,NO,3,RURAL,Y
11,GOVT,F,GEN,88996,TEACHER,YES,76,5,NO,3,URBAN,Y
12,GOVT,M,SC,96656,LABOUR,NO,58,5,YES,3,RURAL,Y
11,GOVT,M,OBC,101454,LABOUR,YES,55,5,NO,3,RURAL,Y
11,GOVT,M,SC,84179,LABOUR,YES,72,4,YES,5,RURAL,Y
17,PVT,M,GEN,59000,LABOUR,NO,71,2,YES,11,RURAL,N
14,GOVT,M,OBC,110667,PEON,NO,57,5,YES,4,RURAL,Y
16,GOVT,M,SC,77848,PEON,NO,65,5,YES,5,RURAL,Y
12,GOVT,M,SC,111787,LABOUR,NO,67,5,YES,5,RURAL,Y
17,GOVT,F,GEN,89370,PEON,NO,64,1,YES,4,RURAL,N
14,GOVT,F,GEN,59000,LABOUR,YES,60,2,NO,9,URBAN,N
12,GOVT,M,SC,59000,LABOUR,NO,59,5,YES,4,RURAL,Y
13,GOVT,M,OBC,140903,PEON,NO,65,2,YES,4,RURAL,Y
17,PVT,F,GEN,155260,ACCOUNTANT,NO,88,1,YES,11,RURAL,N
17,GOVT,F,GEN,195213,TEACHER,NO,89,2,NO,10,URBAN,N
13,GOVT,M,OBC,106807,LABOUR,NO,65,4,YES,4,RURAL,Y
17,PVT,F,GEN,195526,BUSINESS,YES,89,1,NO,9,RURAL,N
18,PVT,F,OBC,300000,BUSINESS,NO,74,2,YES,10,RURAL,Y
12,GOVT,M,OBC,102308,LABOUR,NO,73,5,YES,4,RURAL,N
16,PVT,F,GEN,169805,ACCOUNTANT,YES,86,1,NO,8,URBAN,N
14,GOVT,M,GEN,96172,LABOUR,NO,77,4,NO,3,URBAN,Y
12,GOVT,M,OBC,59000,LABOUR,NO,56,5,YES,4,RURAL,Y
17,GOVT,F,GEN,96527,PEON,YES,67,2,NO,3,URBAN,N
14,GOVT,M,SC,158171,LABOUR,NO,63,1,YES,5,RURAL,Y
17,PVT,F,OBC,256673,BUSINESS,NO,84,1,NO,10,RURAL,N
18,PVT,F,GEN,178977,BUSINESS,NO,80,1,NO,8,URBAN,N
17,PVT,F,GEN,73962,LABOUR,NO,75,2,NO,11,RURAL,N
18,PVT,F,GEN,165709,ACCOUNTANT,YES,89,1,NO,9,URBAN,N
17,PVT,F,GEN,146944,PEON,NO,89,1,NO,10,RURAL,N
13,GOVT,M,OBC,63830,LABOUR,NO,59,3,YES,3,RURAL,Y
12,GOVT,M,ST,60324,LABOUR,NO,63,5,YES,4,RURAL,Y
18,GOVT,F,GEN,231227,FARMER,NO,89,1,NO,10,RURAL,Y
18,GOVT,M,GEN,63223,FARMER,NO,60,4,YES,12,RURAL,Y
18,GOVT,M,GEN,114423,LABOUR,NO,70,4,YES,4,RURAL,Y
15,GOVT,M,SC,68836,LABOUR,YES,61,4,NO,4,URBAN,Y
14,GOVT,M,GEN,104589,LABOUR,NO,57,4,NO,3,RURAL,Y
15,GOVT,M,OBC,99190,PEON,NO,67,3,YES,6,RURAL,N
15,GOVT,M,OBC,59000,LABOUR,NO,62,3,YES,5,RURAL,Y
11,GOVT,M,OBC,83346,LABOUR,YES,64,5,YES,3,RURAL,Y
11,PVT,M,SC,90878,ACCOUNTANT,NO,76,4,NO,3,RURAL,Y
13,GOVT,M,GEN,95773,LABOUR,NO,59,3,YES,6,RURAL,Y
15,GOVT,M,ST,107857,PEON,NO,63,2,YES,4,RURAL,Y
16,PVT,F,OBC,93687,LABOUR,NO,77,1,NO,11,RURAL,Y
11,GOVT,M,GEN,91061,LABOUR,NO,75,5,NO,3,RURAL,Y
18,GOVT,F,OBC,112696,FARMER,NO,60,1,YES,12,RURAL,Y
18,PVT,F,GEN,255129,ACCOUNTANT,NO,79,1,NO,8,URBAN,N
16,PVT,M,GEN,200616,BUSINESS,NO,75,2,NO,10,RURAL,Y
10,GOVT,M,ST,122049,PEON,NO,66,3,NO,5,RURAL,Y
14,GOVT,M,OBC,111032,LABOUR,NO,62,4,YES,5,RURAL,Y
14,GOVT,M,OBC,78143,FARMER,NO,55,3,YES,4,RURAL,Y
12,GOVT,M,SC,96735,FARMER,YES,64,2,YES,4,RURAL,Y
11,GOVT,F,OBC,74571,TEACHER,NO,57,4,NO,3,URBAN,Y
17,PVT,F,GEN,199379,BUSINESS,YES,89,2,NO,8,RURAL,N
18,GOVT,M,OBC,110419,FARMER,NO,57,2,YES,12,RURAL,Y
15,GOVT,M,GEN,59000,PEON,NO,73,4,YES,3,RURAL,Y
12,GOVT,M,SC,140344,FARMER,YES,65,2,YES,10,RURAL,Y
18,GOVT,F,GEN,189453,ACCOUNTANT,NO,64,1,YES,12,RURAL,N
14,PVT,M,GEN,126220,PEON,NO,87,1,NO,9,URBAN,N
13,GOVT,M,OBC,64703,FARMER,NO,60,4,YES,4,RURAL,Y
14,GOVT,F,GEN,282248,FARMER,YES,75,3,NO,9,RURAL,N
18,PVT,M,GEN,95510,PEON,YES,55,4,NO,3,RURAL,N
18,PVT,F,GEN,165359,ACCOUNTANT,NO,89,2,NO,8,RURAL,N
17,PVT,F,GEN,138419,PEON,NO,58,1,YES,10,URBAN,N
15,PVT,F,GEN,300000,BUSINESS,NO,86,2,NO,8,URBAN,N
17,GOVT,F,GEN,59000,LABOUR,YES,69,5,YES,7,URBAN,Y
11,GOVT,M,SC,68430,LABOUR,NO,55,5,YES,3,URBAN,Y
10,GOVT,M,GEN,116161,LABOUR,NO,74,5,YES,4,RURAL,N
13,GOVT,M,OBC,109126,LABOUR,NO,55,3,YES,4,RURAL,Y
15,PVT,F,GEN,300000,ACCOUNTANT,YES,89,2,NO,9,URBAN,N
12,GOVT,M,ST,105780,FARMER,NO,57,1,NO,11,RURAL,Y
17,PVT,F,GEN,201824,BUSINESS,NO,83,2,NO,9,URBAN,N
18,GOVT,F,GEN,219480,LABOUR,NO,87,3,NO,9,URBAN,Y
10,GOVT,F,OBC,99848,LABOUR,NO,84,5,YES,3,URBAN,Y
18,PVT,F,GEN,300000,TEACHER,NO,84,1,YES,10,RURAL,N
18,PVT,F,GEN,251715,BUSINESS,NO,82,3,NO,9,URBAN,N
11,GOVT,M,OBC,59000,LABOUR,NO,63,4,YES,4,RURAL,Y
14,PVT,F,GEN,300000,ACCOUNTANT,NO,89,1,NO,9,URBAN,N
17,PVT,F,GEN,208320,BUSINESS,NO,87,1,NO,11,URBAN,N
18,PVT,F,GEN,300000,BUSINESS,NO,89,1,YES,10,URBAN,Y
17,PVT,F,GEN,268012,PEON,NO,77,2,NO,10,URBAN,N
17,GOVT,M,GEN,98367,BUSINESS,NO,61,1,YES,4,RURAL,N
16,PVT,F,GEN,223636,ACCOUNTANT,YES,85,1,NO,10,RURAL,N
12,GOVT,M,GEN,72768,LABOUR,YES,55,5,YES,3,RURAL,Y
14,GOVT,M,ST,59000,LABOUR,NO,61,4,YES,3,RURAL,Y
18,PVT,F,GEN,300000,ACCOUNTANT,YES,89,2,NO,9,URBAN,N
14,GOVT,M,ST,62008,LABOUR,NO,55,5,NO,3,RURAL,Y
16,PVT,M,GEN,184869,BUSINESS,NO,87,2,NO,8,URBAN,N
17,PVT,F,GEN,283739,TEACHER,NO,85,1,YES,9,URBAN,Y
17,PVT,F,GEN,265492,BUSINESS,NO,88,1,NO,10,RURAL,N
13,GOVT,M,GEN,100878,LABOUR,NO,60,3,YES,3,RURAL,Y
15,PVT,M,GEN,118338,ACCOUNTANT,NO,76,1,NO,10,RURAL,N
16,PVT,F,GEN,111323,TEACHER,NO,86,2,NO,9,URBAN,N
11,GOVT,M,GEN,108025,LABOUR,YES,73,5,NO,8,RURAL,Y
17,GOVT,F,GEN,220824,BUSINESS,NO,77,1,NO,9,URBAN,N
18,PVT,F,GEN,255295,BUSINESS,NO,89,2,NO,9,URBAN,N
18,GOVT,M,GEN,125647,FARMER,NO,62,4,YES,4,RURAL,Y
12,GOVT,M,ST,77556,LABOUR,YES,59,3,YES,3,RURAL,Y
14,GOVT,M,OBC,148825,PEON,NO,74,4,YES,10,RURAL,Y
15,GOVT,M,OBC,103881,FARMER,NO,65,3,YES,5,RURAL,Y
12,GOVT,M,OBC,102041,LABOUR,NO,60,5,NO,3,URBAN,Y
11,GOVT,M,OBC,63466,PEON,NO,71,2,YES,11,RURAL,Y
14,GOVT,M,ST,59000,LABOUR,YES,56,5,YES,3,RURAL,Y
12,GOVT,M,GEN,100321,LABOUR,NO,60,4,YES,4,RURAL,Y
18,PVT,F,SC,148822,FARMER,NO,81,1,YES,9,RURAL,N
10,GOVT,M,GEN,89849,TEACHER,NO,71,4,NO,4,RURAL,Y
17,PVT,F,GEN,300000,PEON,NO,84,2,NO,11,URBAN,N
10,GOVT,M,ST,59000,LABOUR,NO,61,4,YES,4,RURAL,Y
12,GOVT,M,OBC,100028,TEACHER,YES,58,2,NO,3,RURAL,Y
16,GOVT,F,ST,155556,PEON,NO,63,1,NO,11,RURAL,Y
15,GOVT,M,GEN,120617,PEON,NO,75,3,NO,9,RURAL,Y
17,GOVT,F,ST,119778,TEACHER,YES,79,5,NO,8,URBAN,Y
13,GOVT,M,SC,102134,LABOUR,NO,65,3,YES,3,URBAN,Y
17,PVT,M,OBC,77913,LABOUR,NO,60,3,YES,4,RURAL,Y
15,PVT,F,GEN,142752,BUSINESS,NO,79,1,NO,11,RURAL,N
14,GOVT,M,OBC,287163,FARMER,NO,75,3,YES,5,RURAL,Y
17,GOVT,F,GEN,300000,ACCOUNTANT,NO,89,1,NO,10,RURAL,N
17,GOVT,M,GEN,72981,FARMER,YES,73,2,NO,3,RURAL,Y
18,GOVT,M,OBC,86630,LABOUR,NO,65,2,YES,7,RURAL,Y
14,GOVT,M,SC,82180,TEACHER,NO,61,3,YES,4,RURAL,Y
12,GOVT,M,SC,63033,LABOUR,NO,59,5,YES,3,RURAL,Y
18,PVT,F,GEN,300000,BUSINESS,NO,88,1,NO,8,URBAN,N
11,GOVT,M,GEN,65579,LABOUR,YES,63,5,YES,3,RURAL,Y
18,PVT,F,GEN,300000,BUSINESS,YES,85,2,NO,9,RURAL,Y
13,GOVT,M,OBC,83094,LABOUR,NO,55,4,YES,3,RURAL,Y
18,GOVT,F,GEN,205336,ACCOUNTANT,NO,89,2,NO,10,RURAL,N
14,GOVT,M,ST,59000,LABOUR,NO,64,5,NO,3,URBAN,Y
17,PVT,F,GEN,170652,ACCOUNTANT,NO,87,1,YES,10,RURAL,Y
11,GOVT,M,SC,70713,LABOUR,NO,64,4,YES,4,RURAL,Y
16,PVT,M,GEN,127601,FARMER,NO,76,2,NO,5,RURAL,N
12,GOVT,M,OBC,128537,TEACHER,NO,76,1,YES,10,URBAN,Y
18,PVT,F,GEN,300000,ACCOUNTANT,YES,89,2,NO,11,RURAL,N
14,GOVT,M,SC,68764,LABOUR,NO,65,2,NO,5,RURAL,Y
17,GOVT,M,ST,131876,BUSINESS,NO,85,3,NO,10,RURAL,N
16,GOVT,M,OBC,69843,TEACHER,YES,57,3,YES,3,RURAL,Y
16,GOVT,F,SC,132333,LABOUR,NO,64,5,YES,6,RURAL,N
18,PVT,F,GEN,198354,BUSINESS,YES,89,2,NO,9,URBAN,N
16,GOVT,F,GEN,298518,PEON,NO,62,1,NO,10,RURAL,N
18,GOVT,M,OBC,138164,TEACHER,NO,59,2,NO,10,URBAN,N
17,GOVT,M,ST,148338,LABOUR,NO,76,3,NO,4,RURAL,N
18,GOVT,M,GEN,83600,BUSINESS,NO,80,2,NO,4,RURAL,N
17,GOVT,F,GEN,300000,ACCOUNTANT,NO,89,1,YES,10,RURAL,N
17,PVT,M,GEN,152713,LABOUR,NO,89,2,NO,9,URBAN,Y
12,GOVT,M,ST,114026,LABOUR,NO,74,5,NO,3,RURAL,Y
16,GOVT,M,OBC,62398,PEON,NO,78,3,YES,5,RURAL,N
14,GOVT,M,OBC,59000,LABOUR,NO,60,4,YES,3,RURAL,Y
16,PVT,F,GEN,228053,ACCOUNTANT,NO,74,1,YES,9,RURAL,N
18,PVT,M,GEN,85468,ACCOUNTANT,YES,71,2,NO,9,URBAN,Y
18,PVT,M,GEN,172405,ACCOUNTANT,NO,89,1,NO,9,RURAL,N
13,GOVT,M,SC,83019,LABOUR,NO,74,4,YES,4,RURAL,Y
14,GOVT,M,OBC,59000,LABOUR,NO,55,4,YES,4,RURAL,Y
14,GOVT,M,GEN,103164,LABOUR,NO,65,2,YES,4,RURAL,Y
11,GOVT,M,SC,90334,PEON,NO,63,2,NO,3,RURAL,Y
16,GOVT,M,OBC,59000,LABOUR,YES,56,3,YES,4,RURAL,Y
17,PVT,F,GEN,295922,ACCOUNTANT,YES,88,1,NO,9,URBAN,N
17,PVT,M,GEN,150601,PEON,NO,75,1,YES,10,RURAL,N
13,GOVT,M,OBC,125335,LABOUR,NO,55,4,YES,5,RURAL,Y
17,GOVT,F,GEN,104958,ACCOUNTANT,NO,65,2,NO,3,RURAL,Y
16,PVT,F,GEN,286955,ACCOUNTANT,YES,89,1,NO,10,URBAN,N
18,PVT,M,OBC,170309,PEON,NO,64,1,YES,12,RURAL,Y
17,GOVT,F,OBC,85622,LABOUR,NO,61,2,YES,4,RURAL,Y
14,GOVT,M,ST,78276,LABOUR,NO,61,3,NO,4,RURAL,Y
15,GOVT,M,OBC,80458,LABOUR,NO,62,4,YES,4,RURAL,N
12,GOVT,M,GEN,136846,LABOUR,NO,56,4,NO,5,RURAL,N
18,PVT,F,OBC,218566,BUSINESS,NO,85,1,YES,9,RURAL,N
17,GOVT,F,GEN,154170,ACCOUNTANT,YES,74,2,NO,9,URBAN,N
13,GOVT,M,SC,90923,TEACHER,YES,55,4,NO,4,RURAL,Y
9,GOVT,M,SC,77740,LABOUR,NO,55,5,YES,4,RURAL,Y
15,PVT,F,GEN,185266,ACCOUNTANT,NO,82,2,NO,9,URBAN,N
18,GOVT,F,GEN,279519,ACCOUNTANT,NO,77,2,NO,10,RURAL,N
18,GOVT,F,OBC,300000,PEON,NO,89,1,YES,10,RURAL,N
15,GOVT,M,GEN,143178,LABOUR,NO,64,2,NO,4,RURAL,Y
15,GOVT,F,GEN,166360,ACCOUNTANT,NO,75,2,NO,9,URBAN,N
14,GOVT,M,OBC,108447,LABOUR,YES,61,4,YES,4,RURAL,Y
14,GOVT,M,GEN,59000,LABOUR,YES,73,3,YES,4,URBAN,Y
13,PVT,M,OBC,59000,LABOUR,NO,59,4,NO,4,URBAN,Y
16,PVT,M,GEN,300000,ACCOUNTANT,YES,85,1,NO,9,URBAN,Y
15,GOVT,M,OBC,59000,LABOUR,NO,55,5,YES,3,RURAL,Y
13,GOVT,M,GEN,59000,FARMER,NO,67,4,NO,3,URBAN,Y
18,PVT,F,GEN,150482,ACCOUNTANT,NO,81,1,NO,12,RURAL,N
18,PVT,F,GEN,66800,LABOUR,YES,64,1,NO,8,URBAN,N
16,PVT,F,GEN,300000,ACCOUNTANT,YES,89,1,NO,7,URBAN,N
13,GOVT,F,GEN,84134,LABOUR,NO,60,1,YES,8,RURAL,Y
18,PVT,F,GEN,187168,ACCOUNTANT,YES,87,2,NO,8,URBAN,N
17,PVT,F,GEN,300000,BUSINESS,YES,78,1,NO,8,URBAN,N
12,PVT,M,SC,64719,FARMER,YES,58,3,YES,5,URBAN,Y
17,PVT,M,GEN,138665,ACCOUNTANT,NO,89,2,NO,8,URBAN,N
14,GOVT,M,GEN,117215,TEACHER,NO,89,2,YES,5,RURAL,Y
18,PVT,F,GEN,188660,BUSINESS,YES,88,2,NO,9,URBAN,N
18,PVT,M,GEN,213387,ACCOUNTANT,NO,87,1,NO,11,URBAN,N
16,GOVT,M,OBC,121454,ACCOUNTANT,NO,74,2,NO,4,RURAL,N
17,PVT,F,GEN,233489,ACCOUNTANT,NO,82,1,YES,10,RURAL,N
17,PVT,F,GEN,184931,BUSINESS,YES,83,2,NO,10,URBAN,N
18,PVT,F,OBC,106024,ACCOUNTANT,NO,69,1,YES,5,RURAL,Y
18,PVT,F,GEN,300000,ACCOUNTANT,NO,88,2,NO,7,URBAN,N
13,GOVT,M,ST,67585,LABOUR,NO,61,5,NO,3,URBAN,Y
12,GOVT,M,SC,86158,TEACHER,NO,59,5,NO,5,RURAL,Y
10,GOVT,M,ST,59000,LABOUR,NO,60,4,YES,3,RURAL,Y
15,PVT,F,GEN,300000,ACCOUNTANT,NO,84,1,NO,9,RURAL,N
10,GOVT,M,SC,61436,LABOUR,NO,55,4,YES,4,URBAN,Y
14,PVT,F,GEN,287629,BUSINESS,NO,87,1,NO,8,URBAN,N
18,PVT,F,GEN,94318,ACCOUNTANT,NO,85,1,NO,10,URBAN,N
17,PVT,F,ST,132836,ACCOUNTANT,YES,89,1,NO,8,URBAN,N
18,PVT,M,OBC,300000,ACCOUNTANT,NO,87,2,NO,10,URBAN,N
16,GOVT,M,GEN,84995,LABOUR,NO,57,3,NO,5,RURAL,Y
16,PVT,F,GEN,205502,LABOUR,NO,89,1,NO,9,RURAL,N
13,GOVT,M,SC,59000,LABOUR,YES,55,5,NO,3,RURAL,Y
18,PVT,F,GEN,98083,BUSINESS,YES,75,2,NO,9,RURAL,N
17,GOVT,M,SC,155352,ACCOUNTANT,NO,88,4,NO,3,RURAL,N
11,GOVT,F,SC,131963,TEACHER,NO,60,3,YES,3,RURAL,Y
11,GOVT,M,OBC,59000,FARMER,NO,63,5,YES,4,RURAL,Y
14,GOVT,M,OBC,134284,LABOUR,NO,67,4,YES,4,RURAL,Y
18,PVT,F,GEN,300000,BUSINESS,NO,85,1,NO,9,URBAN,N
18,PVT,F,GEN,278686,ACCOUNTANT,NO,89,2,NO,8,URBAN,N
16,PVT,F,GEN,148147,ACCOUNTANT,YES,88,2,NO,7,URBAN,N
15,PVT,F,ST,110788,TEACHER,NO,73,2,NO,3,RURAL,Y
18,PVT,F,GEN,171226,ACCOUNTANT,YES,86,1,NO,9,URBAN,N
15,GOVT,M,OBC,121230,LABOUR,NO,66,4,YES,4,RURAL,Y
18,PVT,F,GEN,145570,FARMER,NO,87,1,YES,10,URBAN,N
18,GOVT,M,GEN,101107,ACCOUNTANT,NO,58,3,YES,4,RURAL,N
16,PVT,F,GEN,297162,ACCOUNTANT,YES,87,2,NO,8,URBAN,N
14,GOVT,M,GEN,78796,LABOUR,YES,62,5,NO,4,RURAL,Y
13,GOVT,M,OBC,59000,PEON,YES,55,2,YES,3,RURAL,Y
18,PVT,F,GEN,97223,ACCOUNTANT,NO,88,1,NO,9,RURAL,N
18,PVT,F,GEN,300000,BUSINESS,NO,86,1,NO,5,RURAL,N
18,GOVT,F,GEN,136964,ACCOUNTANT,NO,59,2,NO,3,RURAL,N
18,GOVT,F,SC,107575,LABOUR,NO,72,4,NO,10,RURAL,Y
11,GOVT,M,SC,61610,LABOUR,NO,55,5,YES,3,RURAL,Y
13,GOVT,F,SC,77382,FARMER,NO,62,2,YES,4,RURAL,Y
18,PVT,M,GEN,187006,BUSINESS,NO,84,1,NO,11,RURAL,N
18,PVT,F,GEN,83628,BUSINESS,NO,63,1,NO,11,RURAL,N
16,GOVT,F,SC,102874,LABOUR,YES,87,3,YES,12,RURAL,N
16,GOVT,M,OBC,82501,PEON,NO,58,4,YES,4,RURAL,Y
12,GOVT,M,OBC,78883,LABOUR,NO,64,5,YES,4,RURAL,Y
17,PVT,F,GEN,249480,BUSINESS,NO,85,1,YES,10,RURAL,N
18,GOVT,F,ST,74569,LABOUR,NO,65,3,NO,3,URBAN,Y
17,PVT,F,GEN,300000,ACCOUNTANT,NO,89,1,NO,10,URBAN,N
13,GOVT,M,ST,97952,LABOUR,NO,60,4,YES,5,RURAL,Y
14,GOVT,M,SC,90994,LABOUR,YES,67,4,YES,5,RURAL,Y
12,GOVT,M,SC,77073,LABOUR,NO,59,4,NO,4,RURAL,N
11,GOVT,M,GEN,84019,TEACHER,NO,63,5,YES,3,RURAL,Y
11,GOVT,M,GEN,132107,FARMER,NO,74,4,NO,9,RURAL,Y
18,PVT,M,GEN,92729,BUSINESS,NO,89,2,NO,10,RURAL,N
13,GOVT,M,ST,64083,LABOUR,YES,60,5,NO,3,RURAL,Y
10,GOVT,M,ST,108080,TEACHER,YES,76,5,NO,3,URBAN,Y
17,GOVT,F,GEN,111351,FARMER,NO,86,1,YES,9,RURAL,N
17,PVT,F,OBC,300000,PEON,NO,89,1,NO,10,URBAN,N
17,PVT,M,GEN,299177,BUSINESS,NO,88,1,NO,8,URBAN,N
18,PVT,M,SC,162845,ACCOUNTANT,NO,89,1,YES,11,RURAL,N
17,GOVT,M,OBC,71085,TEACHER,NO,75,4,NO,4,RURAL,Y
14,GOVT,M,OBC,59000,FARMER,NO,59,5,YES,6,RURAL,Y
18,PVT,F,GEN,173553,TEACHER,YES,88,1,NO,9,URBAN,N
14,GOVT,M,ST,115418,LABOUR,NO,59,4,YES,3,RURAL,Y
18,PVT,F,GEN,95407,PEON,YES,56,1,NO,8,URBAN,N
18,PVT,F,OBC,204184,BUSINESS,NO,75,2,NO,10,RURAL,N
16,PVT,F,GEN,300000,PEON,NO,85,2,NO,9,URBAN,N
12,GOVT,M,OBC,59000,LABOUR,NO,59,5,YES,3,RURAL,Y
17,PVT,F,GEN,174981,BUSINESS,YES,73,1,YES,3,URBAN,N
16,PVT,F,OBC,206833,FARMER,NO,89,1,NO,10,URBAN,N
17,PVT,M,GEN,300000,ACCOUNTANT,NO,71,1,NO,10,RURAL,N
15,PVT,F,GEN,300000,ACCOUNTANT,NO,89,1,NO,10,RURAL,N
12,GOVT,F,GEN,74464,PEON,NO,56,4,YES,3,RURAL,N
18,GOVT,F,OBC,59000,TEACHER,NO,76,4,NO,3,RURAL,Y
12,GOVT,M,SC,74630,LABOUR,NO,61,4,YES,4,RURAL,Y
13,GOVT,M,GEN,163859,ACCOUNTANT,NO,65,3,YES,4,RURAL,Y
14,GOVT,M,GEN,59000,LABOUR,NO,59,4,YES,4,RURAL,Y
11,GOVT,M,OBC,72466,LABOUR,NO,60,5,YES,3,RURAL,Y
17,PVT,F,GEN,300000,ACCOUNTANT,NO,89,3,NO,10,URBAN,N
16,PVT,F,GEN,300000,TEACHER,NO,87,1,NO,10,URBAN,N
18,GOVT,M,GEN,171209,LABOUR,NO,67,2,YES,11,RURAL,N
18,PVT,F,GEN,287762,ACCOUNTANT,YES,88,2,NO,9,RURAL,N
15,PVT,F,GEN,281057,ACCOUNTANT,YES,85,1,NO,10,URBAN,N
14,GOVT,M,OBC,93876,LABOUR,NO,67,4,YES,5,RURAL,N
17,PVT,F,GEN,137622,BUSINESS,NO,60,1,NO,10,RURAL,N
17,GOVT,F,GEN,260098,ACCOUNTANT,NO,88,1,NO,8,URBAN,Y
18,GOVT,M,OBC,104502,TEACHER,NO,69,3,YES,4,RURAL,N
13,GOVT,F,OBC,126578,LABOUR,NO,61,3,YES,5,RURAL,Y
17,GOVT,F,OBC,147316,BUSINESS,NO,56,1,YES,12,RURAL,Y
16,GOVT,M,SC,107938,LABOUR,NO,56,4,YES,3,RURAL,N
11,GOVT,M,SC,59000,LABOUR,NO,71,5,NO,3,URBAN,Y
14,GOVT,M,GEN,97999,LABOUR,YES,73,5,YES,3,RURAL,Y
14,GOVT,M,OBC,59000,LABOUR,NO,58,5,YES,3,RURAL,Y
18,PVT,F,GEN,133039,TEACHER,NO,67,1,YES,4,RURAL,N
18,GOVT,F,OBC,108762,PEON,NO,67,1,YES,5,RURAL,Y
12,GOVT,M,OBC,59000,FARMER,NO,66,3,YES,5,RURAL,Y
13,GOVT,M,GEN,128885,TEACHER,NO,66,4,YES,4,RURAL,Y
11,GOVT,M,SC,69807,LABOUR,NO,66,5,YES,3,RURAL,Y
17,PVT,F,GEN,159051,BUSINESS,NO,79,2,NO,9,URBAN,N
15,GOVT,M,GEN,100959,FARMER,NO,74,2,NO,3,RURAL,N
13,GOVT,M,OBC,125885,PEON,NO,55,3,YES,11,RURAL,Y
15,GOVT,F,ST,111124,FARMER,NO,63,4,YES,4,RURAL,Y
18,PVT,M,GEN,300000,ACCOUNTANT,YES,76,3,NO,9,RURAL,N
18,PVT,F,GEN,77233,ACCOUNTANT,YES,87,1,NO,10,RURAL,N
10,GOVT,M,SC,59000,LABOUR,NO,57,5,YES,3,URBAN,Y
17,GOVT,M,OBC,149780,ACCOUNTANT,NO,66,2,NO,3,RURAL,Y
13,GOVT,M,ST,124152,PEON,NO,74,4,NO,3,RURAL,Y
12,PVT,F,OBC,131791,LABOUR,NO,62,1,YES,10,RURAL,N
18,PVT,F,GEN,138251,ACCOUNTANT,NO,87,1,NO,10,RURAL,N
14,GOVT,M,SC,91893,LABOUR,NO,63,5,NO,4,RURAL,Y
18,PVT,F,GEN,282749,BUSINESS,YES,86,1,NO,8,URBAN,N
12,GOVT,M,OBC,89849,FARMER,NO,58,4,YES,5,RURAL,Y
15,GOVT,M,GEN,105372,LABOUR,NO,61,4,YES,3,RURAL,Y
12,GOVT,M,OBC,59000,LABOUR,YES,73,5,NO,3,URBAN,Y
12,GOVT,M,SC,89282,FARMER,NO,76,1,NO,4,URBAN,Y
12,GOVT,M,ST,59000,LABOUR,NO,75,5,YES,4,RURAL,Y
12,GOVT,M,OBC,90958,LABOUR,NO,64,4,NO,10,RURAL,Y
18,PVT,F,GEN,127933,TEACHER,NO,58,2,YES,9,RURAL,N
18,GOVT,M,ST,227631,TEACHER,NO,62,1,NO,11,RURAL,Y
13,GOVT,M,ST,106461,LABOUR,NO,88,5,NO,4,URBAN,Y
17,PVT,F,GEN,267730,ACCOUNTANT,YES,89,2,NO,9,URBAN,N
11,GOVT,M,SC,116202,LABOUR,NO,64,5,YES,3,RURAL,Y
16,PVT,F,GEN,106687,FARMER,NO,72,1,NO,10,URBAN,N
18,PVT,F,GEN,175229,ACCOUNTANT,YES,89,1,NO,10,RURAL,Y
17,GOVT,F,GEN,233725,ACCOUNTANT,NO,89,2,NO,10,RURAL,N
18,PVT,F,GEN,300000,BUSINESS,NO,83,1,YES,8,URBAN,N
17,PVT,F,GEN,182494,BUSINESS,NO,88,2,NO,10,RURAL,N
13,GOVT,M,OBC,75094,LABOUR,NO,55,5,NO,3,RURAL,Y
10,GOVT,M,OBC,59000,LABOUR,YES,55,4,NO,3,RURAL,Y
18,PVT,F,GEN,300000,ACCOUNTANT,NO,84,2,NO,9,RURAL,N
16,PVT,F,GEN,249413,BUSINESS,NO,89,2,NO,9,RURAL,N
17,PVT,F,GEN,300000,ACCOUNTANT,NO,86,1,NO,11,URBAN,N
16,PVT,F,GEN,300000,ACCOUNTANT,YES,83,1,NO,9,URBAN,N
16,GOVT,F,GEN,120543,BUSINESS,YES,89,2,NO,8,URBAN,N
11,GOVT,M,SC,74722,LABOUR,NO,55,5,YES,3,RURAL,Y
14,GOVT,M,OBC,117905,PEON,NO,58,2,YES,11,RURAL,Y
14,GOVT,M,ST,112014,LABOUR,NO,61,5,YES,4,RURAL,Y
17,PVT,F,GEN,300000,BUSINESS,YES,89,1,NO,8,URBAN,N
14,GOVT,M,SC,100329,FARMER,NO,65,4,YES,4,RURAL,Y
